,val_loss,loss
0,37.036410571677344,
1,22.256660602263043,6.175267700297492
2,17.473256206001555,3.8875406387874056
3,13.410038754429136,3.494735365722861
4,10.089354130199977,2.811633208010878
5,7.241567556517465,2.052728981013809
6,4.85515448314803,1.4471981413023813
7,2.580086190019335,1.0036369135124343
8,0.5154217773675919,0.44787795203072683
9,-1.2193883017982756,0.1544908607857568
10,-2.768916964445795,-0.2815314398705959
11,-4.105885528836931,-0.4116277261131576
12,-5.174797004801887,-0.7889828495468412
13,-5.929677934604031,-0.9697773485950061
14,-6.80840204251664,-1.2862552686248507
15,-7.562918539174966,-1.4251456033757754
16,-8.223391064107417,-1.5649030289479664
17,-8.820262366107531,-1.649624943946089
18,-9.391035742887428,-1.9524280979590756
19,-9.901264528930188,-2.0721913272993904
20,-10.349341017135552,-2.2368783430329393
21,-10.826062690530504,-2.225670857344355
22,-11.288536708695547,-2.4710506101165497
23,-11.63335167031203,-2.591148629103388
24,-12.035773959926196,-2.7632364857409684
25,-12.379643214472702,-2.761512415861445
26,-12.729896994190558,-2.8799928864836692
27,-13.106136576064996,-2.9790976586512157
28,-13.40535466500691,-3.12678927055427
29,-13.683803974219732,-3.168881974901472
30,-13.936233328410557,-3.405164567061833
31,-14.154755825144903,-3.4070693876913616
32,-14.351936108384814,-3.646596384985106
33,-14.563096134662628,-3.7333891022205354
34,-14.820519154071809,-3.786493581703731
35,-15.168629504016467,-3.8819674466337477
36,-15.952506055235864,-4.126367884618896
37,-16.609168978163176,-4.179872684649059
38,-17.15248113334179,-4.348321658979569
39,-17.425639926280294,-4.447005180886814
40,-17.62909229210445,-4.42303575370993
41,-17.79720789670944,-4.532726080587932
42,-17.88368348291942,-4.5647374285970415
43,-17.976761587006706,-4.575250641277858
44,-18.04666798225471,-4.683054616110666
45,-18.115961653505053,-4.64638586631843
46,-18.17632107087544,-4.733975135769163
47,-18.228152504052435,-4.713580533010619
48,-18.259108929378645,-4.723163379941668
49,-18.303136341827255,-4.8010187528814585
50,-18.347515219364848,-4.8056759305511205
51,-18.365678892476218,-4.856917562910489
52,-18.389023782866342,-4.866780981676919
53,-18.412247452395302,-4.935097415787833
54,-18.430923403160914,-4.991912831919534
55,-18.468040434632982,-5.064156466126442
56,-18.48429689305169,-5.088220882586071
57,-18.5224733711992,-5.148040569935526
58,-18.53276793667248,-5.094480365514755
59,-18.5598445894037,-5.056237687383379
60,-18.58033208353179,-5.241568122889315
61,-18.594184082916804,-5.2654338639123095
62,-18.60101361019271,-5.345151818139213
63,-18.636100391490118,-5.3115695183830605
64,-18.65607209614345,-5.282720638683864
65,-18.684906006881167,-5.345931167772838
66,-18.70144983478955,-5.34360256075859
67,-18.71756872023855,-5.451660105500903
68,-18.72949386409351,-5.560547197248255
69,-18.758213097708566,-5.494452304244041
70,-18.780159157173973,-5.647026250128235
71,-18.79941440973963,-5.600789078218597
72,-18.81275448509625,-5.663062741799014
73,-18.83963335582188,-5.657364890862788
74,-18.880117455380304,-5.785846160820553
75,-18.881943672043935,-5.79985374131373
76,-18.904072766814913,-5.863472278586456
77,-18.92474967428616,-5.850483419409554
78,-18.94770104953221,-5.944595702205386
79,-18.96626554608345,-5.879357730065073
80,-18.999682519265583,-5.916882297822407
81,-19.02906227537564,-6.029379130090986
82,-19.02934451324599,-6.083403905119215
83,-19.04843944839069,-6.020496873344694
84,-19.085401683705193,-6.220504664012364
85,-19.078718918221337,-6.233337723953383
86,-19.108642154421126,-6.19293192080089
87,-19.16530544604574,-6.297828324522291
88,-19.162332953214644,-6.322897480045046
89,-19.2060839680263,-6.342025837813105
90,-19.219368780510766,-6.467508417197636
91,-19.23310383643423,-6.470370818206242
92,-19.245269021817617,-6.495928163017545
93,-19.27731742995126,-6.531735181127276
94,-19.315051131759372,-6.568976457118988
95,-19.33812886766025,-6.7223918801971845
96,-19.348164951631002,-6.795618588924408
97,-19.3839248250212,-6.72130532673427
98,-19.39855193376541,-6.780270847763334
99,-19.421367480754853,-6.857527476038252
100,-19.44169818333217,-6.917923952851977
101,-19.475449476242066,-7.015393694809505
102,-19.492241678237914,-7.053821731294905
103,-19.52838494845799,-7.101945249353136
104,-19.56903930221285,-7.038975646836417
105,-19.580245554106575,-7.203460107530867
106,-19.587220482826233,-7.220642936570304
107,-19.63063371522086,-7.321111025469643
108,-19.660872566018785,-7.332546597208296
109,-19.661555035454885,-7.292234421457563
110,-19.722820822170803,-7.4040330495153155
111,-19.74053164890834,-7.38126220873424
112,-19.75615577391216,-7.45728677545275
113,-19.76850347859519,-7.551188306808472
114,-19.822899086475374,-7.68552403143474
115,-19.834781502996172,-7.69543432371957
116,-19.832114941733224,-7.782241472857339
117,-19.887278349399566,-7.716661992754255
118,-19.912371912002563,-7.8155949977466035
119,-19.9412870321955,-7.897408584186009
120,-19.948335297107697,-7.968250160557883
121,-19.972939170428685,-8.008395022664752
122,-20.003968881879533,-8.120413717542375
123,-20.056452563490186,-8.098166348934173
124,-20.07271308047431,-8.153769642284939
125,-20.124360341003964,-8.291217364583696
126,-20.09533973012652,-8.288619803701128
127,-20.151173550401417,-8.376893824168613
128,-20.16450510433742,-8.444857613699776
129,-20.207153638090407,-8.45199893951416
